p10.cli                                            
   27      1990
.58500E+05
  5    0.20000E-05 0.10000E-04 0.30000E-04 0.30000E-03 0.20000E-03
    0.00     0.00     0.00     0.00
SUBEVENT   1990     1      0.61385E-04 0.35910E+01 0.00000E+00 0.00000E+00 0.51037E+03 0.00000E+00
SUBEVENT   1990     2      0.50660E-04 0.29636E+01 0.00000E+00 0.00000E+00 0.52639E+03 0.00000E+00
SUBEVENT   1990     3      0.44312E-04 0.25922E+01 0.00000E+00 0.00000E+00 0.53821E+03 0.00000E+00
SUBEVENT   1990     4      0.40835E-04 0.23889E+01 0.00000E+00 0.00000E+00 0.54762E+03 0.00000E+00
SUBEVENT   1990     5      0.38842E-04 0.22723E+01 0.00000E+00 0.00000E+00 0.55555E+03 0.00000E+00
SUBEVENT   1990     6      0.37134E-04 0.21723E+01 0.00000E+00 0.00000E+00 0.56224E+03 0.00000E+00
SUBEVENT   1990     7      0.34612E-04 0.20248E+01 0.00000E+00 0.00000E+00 0.56732E+03 0.00000E+00
SUBEVENT   1990     8      0.30940E-04 0.18100E+01 0.00000E+00 0.00000E+00 0.57023E+03 0.00000E+00
SUBEVENT   1990     9      0.26007E-04 0.15214E+01 0.00000E+00 0.00000E+00 0.57036E+03 0.00000E+00
SUBEVENT   1990    10      0.20541E-04 0.12016E+01 0.00000E+00 0.00000E+00 0.56754E+03 0.00000E+00
SUBEVENT   1990    11      0.14916E-04 0.87260E+00 0.00000E+00 0.00000E+00 0.56176E+03 0.00000E+00
SUBEVENT   1990    12      0.96636E-05 0.56532E+00 0.00000E+00 0.00000E+00 0.55336E+03 0.00000E+00
SUBEVENT   1990    13      0.50145E-05 0.29335E+00 0.00000E+00 0.00000E+00 0.54274E+03 0.00000E+00
SUBEVENT   1990    14      0.11335E-05 0.66312E-01 0.00000E+00 0.00000E+00 0.53040E+03 0.00000E+00
NO EVENT   1990    15      0.51683E+03 0.00000E+00
NO EVENT   1990    16      0.50237E+03 0.00000E+00
NO EVENT   1990    17      0.48730E+03 0.00000E+00
NO EVENT   1990    18      0.47184E+03 0.00000E+00
NO EVENT   1990    19      0.45606E+03 0.00000E+00
NO EVENT   1990    20      0.44006E+03 0.00000E+00
