p32.cli                                            
   27      1990
.72000E+04
  5    0.20000E-05 0.10000E-04 0.30000E-04 0.30000E-03 0.20000E-03
    0.00     0.00     0.00     0.00
SUBEVENT   1990     1      0.74748E-03 0.53819E+01 0.00000E+00 0.00000E+00 0.62814E+02 0.00000E+00
SUBEVENT   1990     2      0.61509E-03 0.44287E+01 0.00000E+00 0.00000E+00 0.64774E+02 0.00000E+00
SUBEVENT   1990     3      0.53691E-03 0.38658E+01 0.00000E+00 0.00000E+00 0.66213E+02 0.00000E+00
SUBEVENT   1990     4      0.49453E-03 0.35606E+01 0.00000E+00 0.00000E+00 0.67356E+02 0.00000E+00
SUBEVENT   1990     5      0.47050E-03 0.33876E+01 0.00000E+00 0.00000E+00 0.68319E+02 0.00000E+00
SUBEVENT   1990     6      0.44940E-03 0.32357E+01 0.00000E+00 0.00000E+00 0.69129E+02 0.00000E+00
SUBEVENT   1990     7      0.41737E-03 0.30051E+01 0.00000E+00 0.00000E+00 0.69734E+02 0.00000E+00
SUBEVENT   1990     8      0.37012E-03 0.26648E+01 0.00000E+00 0.00000E+00 0.70059E+02 0.00000E+00
SUBEVENT   1990     9      0.30678E-03 0.22088E+01 0.00000E+00 0.00000E+00 0.70026E+02 0.00000E+00
SUBEVENT   1990    10      0.23595E-03 0.16988E+01 0.00000E+00 0.00000E+00 0.69607E+02 0.00000E+00
SUBEVENT   1990    11      0.16111E-03 0.11600E+01 0.00000E+00 0.00000E+00 0.68795E+02 0.00000E+00
SUBEVENT   1990    12      0.95138E-04 0.68499E+00 0.00000E+00 0.00000E+00 0.67650E+02 0.00000E+00
SUBEVENT   1990    13      0.37499E-04 0.27000E+00 0.00000E+00 0.00000E+00 0.66233E+02 0.00000E+00
NO EVENT   1990    14      0.64606E+02 0.00000E+00
NO EVENT   1990    15      0.62842E+02 0.00000E+00
NO EVENT   1990    16      0.60990E+02 0.00000E+00
NO EVENT   1990    17      0.59091E+02 0.00000E+00
NO EVENT   1990    18      0.57167E+02 0.00000E+00
NO EVENT   1990    19      0.55227E+02 0.00000E+00
NO EVENT   1990    20      0.53287E+02 0.00000E+00
NO EVENT   1990    21      0.51388E+02 0.00000E+00
NO EVENT   1990    22      0.49571E+02 0.00000E+00
NO EVENT   1990    23      0.47808E+02 0.00000E+00
NO EVENT   1990    24      0.46064E+02 0.00000E+00
NO EVENT   1990    25      0.44324E+02 0.00000E+00
NO EVENT   1990    26      0.42604E+02 0.00000E+00
NO EVENT   1990    27      0.40921E+02 0.00000E+00
NO EVENT   1990    28      0.39288E+02 0.00000E+00
NO EVENT   1990    29      0.37716E+02 0.00000E+00
NO EVENT   1990    30      0.36208E+02 0.00000E+00
NO EVENT   1990    31      0.34759E+02 0.00000E+00
NO EVENT   1990    32      0.33369E+02 0.00000E+00
NO EVENT   1990    33      0.32034E+02 0.00000E+00
NO EVENT   1990    34      0.30753E+02 0.00000E+00
NO EVENT   1990    35      0.29523E+02 0.00000E+00
NO EVENT   1990    36      0.28342E+02 0.00000E+00
NO EVENT   1990    37      0.27208E+02 0.00000E+00
NO EVENT   1990    38      0.26120E+02 0.00000E+00
NO EVENT   1990    39      0.25075E+02 0.00000E+00
NO EVENT   1990    40      0.24072E+02 0.00000E+00
NO EVENT   1990    41      0.23109E+02 0.00000E+00
NO EVENT   1990    42      0.22185E+02 0.00000E+00
NO EVENT   1990    43      0.21297E+02 0.00000E+00
NO EVENT   1990    44      0.20446E+02 0.00000E+00
NO EVENT   1990    45      0.19628E+02 0.00000E+00
NO EVENT   1990    46      0.18843E+02 0.00000E+00
NO EVENT   1990    47      0.18145E+02 0.00000E+00
NO EVENT   1990    48      0.17611E+02 0.00000E+00
NO EVENT   1990    49      0.17174E+02 0.00000E+00
NO EVENT   1990    50      0.16800E+02 0.00000E+00
NO EVENT   1990    51      0.16461E+02 0.00000E+00
NO EVENT   1990    52      0.16123E+02 0.00000E+00
NO EVENT   1990    53      0.15763E+02 0.00000E+00
NO EVENT   1990    54      0.15354E+02 0.00000E+00
NO EVENT   1990    55      0.14881E+02 0.00000E+00
NO EVENT   1990    56      0.14363E+02 0.00000E+00
NO EVENT   1990    57      0.13815E+02 0.00000E+00
NO EVENT   1990    58      0.13267E+02 0.00000E+00
NO EVENT   1990    59      0.12737E+02 0.00000E+00
NO EVENT   1990    60      0.12227E+02 0.00000E+00
NO EVENT   1990    61      0.11738E+02 0.00000E+00
NO EVENT   1990    62      0.11269E+02 0.00000E+00
NO EVENT   1990    63      0.10818E+02 0.00000E+00
NO EVENT   1990    64      0.10385E+02 0.00000E+00
NO EVENT   1990    65      0.99698E+01 0.00000E+00
NO EVENT   1990    66      0.95710E+01 0.00000E+00
NO EVENT   1990    67      0.91882E+01 0.00000E+00
NO EVENT   1990    68      0.88207E+01 0.00000E+00
NO EVENT   1990    69      0.84678E+01 0.00000E+00
NO EVENT   1990    70      0.81291E+01 0.00000E+00
NO EVENT   1990    71      0.78040E+01 0.00000E+00
NO EVENT   1990    72      0.74918E+01 0.00000E+00
NO EVENT   1990    73      0.71921E+01 0.00000E+00
NO EVENT   1990    74      0.69044E+01 0.00000E+00
NO EVENT   1990    75      0.66283E+01 0.00000E+00
NO EVENT   1990    76      0.63631E+01 0.00000E+00
