p31.cli                                            
   27      1990
.55800E+05
  5    0.20000E-05 0.10000E-04 0.30000E-04 0.30000E-03 0.20000E-03
    0.00     0.00     0.00     0.00
SUBEVENT   1990     1      0.97728E-04 0.54532E+01 0.00000E+00 0.00000E+00 0.48681E+03 0.00000E+00
SUBEVENT   1990     2      0.80372E-04 0.44847E+01 0.00000E+00 0.00000E+00 0.50198E+03 0.00000E+00
SUBEVENT   1990     3      0.70066E-04 0.39097E+01 0.00000E+00 0.00000E+00 0.51309E+03 0.00000E+00
SUBEVENT   1990     4      0.64540E-04 0.36013E+01 0.00000E+00 0.00000E+00 0.52191E+03 0.00000E+00
SUBEVENT   1990     5      0.61531E-04 0.34334E+01 0.00000E+00 0.00000E+00 0.52939E+03 0.00000E+00
SUBEVENT   1990     6      0.59002E-04 0.32923E+01 0.00000E+00 0.00000E+00 0.53574E+03 0.00000E+00
SUBEVENT   1990     7      0.55140E-04 0.30768E+01 0.00000E+00 0.00000E+00 0.54061E+03 0.00000E+00
SUBEVENT   1990     8      0.49373E-04 0.27550E+01 0.00000E+00 0.00000E+00 0.54344E+03 0.00000E+00
SUBEVENT   1990     9      0.41541E-04 0.23180E+01 0.00000E+00 0.00000E+00 0.54362E+03 0.00000E+00
SUBEVENT   1990    10      0.32817E-04 0.18312E+01 0.00000E+00 0.00000E+00 0.54097E+03 0.00000E+00
SUBEVENT   1990    11      0.23849E-04 0.13308E+01 0.00000E+00 0.00000E+00 0.53551E+03 0.00000E+00
SUBEVENT   1990    12      0.15848E-04 0.88431E+00 0.00000E+00 0.00000E+00 0.52765E+03 0.00000E+00
SUBEVENT   1990    13      0.85622E-05 0.47777E+00 0.00000E+00 0.00000E+00 0.51772E+03 0.00000E+00
SUBEVENT   1990    14      0.20420E-05 0.11394E+00 0.00000E+00 0.00000E+00 0.50603E+03 0.00000E+00
NO EVENT   1990    15      0.49306E+03 0.00000E+00
NO EVENT   1990    16      0.47918E+03 0.00000E+00
NO EVENT   1990    17      0.46476E+03 0.00000E+00
NO EVENT   1990    18      0.45003E+03 0.00000E+00
NO EVENT   1990    19      0.43510E+03 0.00000E+00
NO EVENT   1990    20      0.42008E+03 0.00000E+00
NO EVENT   1990    21      0.40528E+03 0.00000E+00
NO EVENT   1990    22      0.39106E+03 0.00000E+00
NO EVENT   1990    23      0.37723E+03 0.00000E+00
NO EVENT   1990    24      0.36352E+03 0.00000E+00
NO EVENT   1990    25      0.34982E+03 0.00000E+00
NO EVENT   1990    26      0.33626E+03 0.00000E+00
NO EVENT   1990    27      0.32299E+03 0.00000E+00
NO EVENT   1990    28      0.31011E+03 0.00000E+00
NO EVENT   1990    29      0.29770E+03 0.00000E+00
NO EVENT   1990    30      0.28579E+03 0.00000E+00
NO EVENT   1990    31      0.27436E+03 0.00000E+00
NO EVENT   1990    32      0.26339E+03 0.00000E+00
NO EVENT   1990    33      0.25285E+03 0.00000E+00
NO EVENT   1990    34      0.24274E+03 0.00000E+00
NO EVENT   1990    35      0.23303E+03 0.00000E+00
NO EVENT   1990    36      0.22371E+03 0.00000E+00
