p12.cli                                            
   27      1990
.25200E+05
  5    0.20000E-05 0.10000E-04 0.30000E-04 0.30000E-03 0.20000E-03
    0.00     0.00     0.00     0.00
SUBEVENT   1990     1      0.20240E-03 0.51006E+01 0.00000E+00 0.00000E+00 0.21326E+03 0.00000E+00
SUBEVENT   1990     2      0.20804E-03 0.52426E+01 0.00000E+00 0.00000E+00 0.21654E+03 0.00000E+00
SUBEVENT   1990     3      0.23496E-03 0.59209E+01 0.00000E+00 0.00000E+00 0.22067E+03 0.00000E+00
SUBEVENT   1990     4      0.27152E-03 0.68422E+01 0.00000E+00 0.00000E+00 0.22606E+03 0.00000E+00
SUBEVENT   1990     5      0.29805E-03 0.75107E+01 0.00000E+00 0.00000E+00 0.23229E+03 0.00000E+00
SUBEVENT   1990     6      0.30840E-03 0.77716E+01 0.00000E+00 0.00000E+00 0.23870E+03 0.00000E+00
SUBEVENT   1990     7      0.30155E-03 0.75991E+01 0.00000E+00 0.00000E+00 0.24462E+03 0.00000E+00
SUBEVENT   1990     8      0.27954E-03 0.70444E+01 0.00000E+00 0.00000E+00 0.24947E+03 0.00000E+00
SUBEVENT   1990     9      0.24366E-03 0.61403E+01 0.00000E+00 0.00000E+00 0.25275E+03 0.00000E+00
SUBEVENT   1990    10      0.19925E-03 0.50212E+01 0.00000E+00 0.00000E+00 0.25419E+03 0.00000E+00
SUBEVENT   1990    11      0.15035E-03 0.37889E+01 0.00000E+00 0.00000E+00 0.25368E+03 0.00000E+00
SUBEVENT   1990    12      0.10287E-03 0.25924E+01 0.00000E+00 0.00000E+00 0.25134E+03 0.00000E+00
SUBEVENT   1990    13      0.60700E-04 0.15296E+01 0.00000E+00 0.00000E+00 0.24745E+03 0.00000E+00
SUBEVENT   1990    14      0.25878E-04 0.65214E+00 0.00000E+00 0.00000E+00 0.24235E+03 0.00000E+00
SUBEVENT   1990    15      0.24557E-05 0.61885E-01 0.00000E+00 0.00000E+00 0.23641E+03 0.00000E+00
NO EVENT   1990    16      0.22988E+03 0.00000E+00
NO EVENT   1990    17      0.22296E+03 0.00000E+00
NO EVENT   1990    18      0.21577E+03 0.00000E+00
NO EVENT   1990    19      0.20837E+03 0.00000E+00
NO EVENT   1990    20      0.20087E+03 0.00000E+00
NO EVENT   1990    21      0.19340E+03 0.00000E+00
NO EVENT   1990    22      0.18610E+03 0.00000E+00
NO EVENT   1990    23      0.17902E+03 0.00000E+00
NO EVENT   1990    24      0.17215E+03 0.00000E+00
NO EVENT   1990    25      0.16545E+03 0.00000E+00
NO EVENT   1990    26      0.15892E+03 0.00000E+00
NO EVENT   1990    27      0.15259E+03 0.00000E+00
NO EVENT   1990    28      0.14648E+03 0.00000E+00
NO EVENT   1990    29      0.14063E+03 0.00000E+00
NO EVENT   1990    30      0.13500E+03 0.00000E+00
NO EVENT   1990    31      0.12960E+03 0.00000E+00
NO EVENT   1990    32      0.12442E+03 0.00000E+00
NO EVENT   1990    33      0.11944E+03 0.00000E+00
NO EVENT   1990    34      0.11466E+03 0.00000E+00
NO EVENT   1990    35      0.11008E+03 0.00000E+00
NO EVENT   1990    36      0.10567E+03 0.00000E+00
NO EVENT   1990    37      0.10145E+03 0.00000E+00
NO EVENT   1990    38      0.97388E+02 0.00000E+00
NO EVENT   1990    39      0.93492E+02 0.00000E+00
NO EVENT   1990    40      0.89753E+02 0.00000E+00
NO EVENT   1990    41      0.86163E+02 0.00000E+00
NO EVENT   1990    42      0.82716E+02 0.00000E+00
NO EVENT   1990    43      0.79407E+02 0.00000E+00
NO EVENT   1990    44      0.76231E+02 0.00000E+00
NO EVENT   1990    45      0.73182E+02 0.00000E+00
NO EVENT   1990    46      0.70255E+02 0.00000E+00
NO EVENT   1990    47      0.67444E+02 0.00000E+00
NO EVENT   1990    48      0.65101E+02 0.00000E+00
NO EVENT   1990    49      0.63498E+02 0.00000E+00
NO EVENT   1990    50      0.62173E+02 0.00000E+00
NO EVENT   1990    51      0.60795E+02 0.00000E+00
NO EVENT   1990    52      0.59191E+02 0.00000E+00
NO EVENT   1990    53      0.57357E+02 0.00000E+00
NO EVENT   1990    54      0.55334E+02 0.00000E+00
NO EVENT   1990    55      0.53204E+02 0.00000E+00
NO EVENT   1990    56      0.51088E+02 0.00000E+00
NO EVENT   1990    57      0.49044E+02 0.00000E+00
NO EVENT   1990    58      0.47082E+02 0.00000E+00
NO EVENT   1990    59      0.45199E+02 0.00000E+00
NO EVENT   1990    60      0.43391E+02 0.00000E+00
NO EVENT   1990    61      0.41656E+02 0.00000E+00
